words@svd1978m	@svd1978m	415.788	415.988	/
words@svd1978m	@svd1978m	415.988	416.188	датируют
words@svd1978m	@svd1978m	416.188	416.405	//
words@svd1978m	@svd1978m	417.202	417.419	когда
words@svd1978m	@svd1978m	417.419	417.636	даже
words@svd1978m	@svd1978m	417.636	417.853	и
words@svd1978m	@svd1978m	417.853	418.07	/
words@svd1978m	@svd1978m	418.07	418.287	не
words@svd1978m	@svd1978m	418.287	418.504	нужно
words@svd1978m	@svd1978m	418.504	418.721	/
words@svd1978m	@svd1978m	418.721	418.938	вот
words@svd1978m	@svd1978m	418.938	419.155	/
words@svd1978m	@svd1978m	419.155	419.372	ни
words@svd1978m	@svd1978m	419.372	419.589	органики
words@svd1978m	@svd1978m	419.589	419.806	ничего
words@svd1978m	@svd1978m	419.806	420.023	/
words@svd1978m	@svd1978m	420.023	420.24	просто
words@svd1978m	@svd1978m	420.24	420.457	песок
words@svd1978m	@svd1978m	420.457	420.674	/
words@svd1978m	@svd1978m	420.674	420.891	а
words@svd1978m	@svd1978m	420.891	421.108	его
words@svd1978m	@svd1978m	421.108	421.325	тем
words@svd1978m	@svd1978m	421.325	421.542	не
words@svd1978m	@svd1978m	421.542	421.759	менее
words@svd1978m	@svd1978m	421.759	421.976	датируют
words@svd1978m	@svd1978m	421.976	422.209	//
words@svd1978m	@svd1978m	422.705	422.982	то
words@svd1978m	@svd1978m	422.982	423.259	есть
words@svd1978m	@svd1978m	423.259	423.536	есть
words@svd1978m	@svd1978m	423.536	423.813	/
words@svd1978m	@svd1978m	423.813	424.09	там
words@svd1978m	@svd1978m	424.09	424.367	/
words@svd1978m	@svd1978m	424.367	424.644	палеодетологические
words@svd1978m	@svd1978m	424.644	424.921	методы
words@svd1978m	@svd1978m	424.921	425.198	/
words@svd1978m	@svd1978m	425.198	425.475	когда
words@svd1978m	@svd1978m	425.475	425.752	/
words@svd1978m	@svd1978m	425.752	426.029	смотрят
words@svd1978m	@svd1978m	426.029	426.306	на
words@svd1978m	@svd1978m	426.306	426.583	всякие
words@svd1978m	@svd1978m	426.583	426.86	микрочастицы
words@svd1978m	@svd1978m	426.86	427.137	на
words@svd1978m	@svd1978m	427.137	427.414	зубах
words@svd1978m	@svd1978m	427.414	427.691	/
words@svd1978m	@svd1978m	427.691	427.968	и
words@svd1978m	@svd1978m	427.968	428.245	узнают
words@svd1978m	@svd1978m	428.245	428.522	чем
words@svd1978m	@svd1978m	428.522	428.799	они
words@svd1978m	@svd1978m	428.799	429.076	там
words@svd1978m	@svd1978m	429.076	429.353	/
words@svd1978m	@svd1978m	429.353	429.63	питались
words@svd1978m	@svd1978m	429.63	429.911	//
words@svd1978m	@svd1978m	430.061	430.236	и
words@svd1978m	@svd1978m	430.236	430.411	не
words@svd1978m	@svd1978m	430.411	430.586	только
words@svd1978m	@svd1978m	430.586	430.761	чем
words@svd1978m	@svd1978m	430.761	430.936	питались
words@svd1978m	@svd1978m	430.936	431.111	/
words@svd1978m	@svd1978m	431.111	431.286	а
words@svd1978m	@svd1978m	431.286	431.461	там
words@svd1978m	@svd1978m	431.461	431.636	/
words@svd1978m	@svd1978m	431.636	431.811	целовались
words@svd1978m	@svd1978m	431.811	431.986	ли
words@svd1978m	@svd1978m	431.986	432.161	/
words@svd1978m	@svd1978m	432.161	432.336	например
words@svd1978m	@svd1978m	432.336	432.514	//
words@svd1978m	@svd1978m	432.788	432.956	вот
words@svd1978m	@svd1978m	432.956	433.124	такой
words@svd1978m	@svd1978m	433.124	433.292	вопрос
words@svd1978m	@svd1978m	433.292	433.46	вот
words@svd1978m	@svd1978m	433.46	433.628	там
words@svd1978m	@svd1978m	433.628	433.796	/
words@svd1978m	@svd1978m	433.796	433.964	узнают
words@svd1978m	@svd1978m	433.964	434.132	ли
words@svd1978m	@svd1978m	434.132	434.3	там
words@svd1978m	@svd1978m	434.3	434.468	/
words@svd1978m	@svd1978m	434.468	434.636	да
words@svd1978m	@svd1978m	434.636	434.815	//
words@svd1978m	@svd1978m	435.005	435.358	а
words@svd1978m	@svd1978m	435.358	435.711	/
words@svd1978m	@svd1978m	435.711	436.064	передача
words@svd1978m	@svd1978m	436.064	436.417	бактериального
words@svd1978m	@svd1978m	436.417	436.77	метагенома
words@svd1978m	@svd1978m	436.77	437.123	/
words@svd1978m	@svd1978m	437.123	437.476	изо
words@svd1978m	@svd1978m	437.476	437.829	рта
words@svd1978m	@svd1978m	437.829	438.182	в
words@svd1978m	@svd1978m	438.182	438.535	рот
words@svd1978m	@svd1978m	438.535	438.888	/
words@svd1978m	@svd1978m	438.888	439.241	по
words@svd1978m	@svd1978m	439.241	439.594	геному
words@svd1978m	@svd1978m	439.594	439.947	на
words@svd1978m	@svd1978m	439.947	440.3	эмали
words@svd1978m	@svd1978m	440.3	440.653	зубов
words@svd1978m	@svd1978m	440.653	441.006	/
words@svd1978m	@svd1978m	441.006	441.359	можно
words@svd1978m	@svd1978m	441.359	441.712	вполне
words@svd1978m	@svd1978m	441.712	442.065	узнать
words@svd1978m	@svd1978m	442.065	442.418	/
words@svd1978m	@svd1978m	442.418	442.771	вот
words@svd1978m	@svd1978m	442.771	443.124	/
words@svd1978m	@svd1978m	443.124	443.477	и
words@svd1978m	@svd1978m	443.477	443.83	посмотреть
words@svd1978m	@svd1978m	443.83	444.187	//
words@svd1978m	@svd1978m	444.497	444.828	известно
words@svd1978m	@svd1978m	444.828	445.159	что
words@svd1978m	@svd1978m	445.159	445.49	/
words@svd1978m	@svd1978m	445.49	445.821	например
words@svd1978m	@svd1978m	445.821	446.152	/
words@svd1978m	@svd1978m	446.152	446.483	неандертальцы
words@svd1978m	@svd1978m	446.483	446.814	с
words@svd1978m	@svd1978m	446.814	447.145	сапиенсами
words@svd1978m	@svd1978m	447.145	447.476	каким-то
words@svd1978m	@svd1978m	447.476	447.807	образом
words@svd1978m	@svd1978m	447.807	448.138	вот
words@svd1978m	@svd1978m	448.138	448.469	с
words@svd1978m	@svd1978m	448.469	448.8	ротовыми
words@svd1978m	@svd1978m	448.8	449.131	бактериями
words@svd1978m	@svd1978m	449.131	449.462	обменивались
words@svd1978m	@svd1978m	449.462	449.797	//
words@svd1978m	@svd1978m	450.4	450.597	ну
words@svd1978m	@svd1978m	450.597	450.794	/
words@svd1978m	@svd1978m	450.794	450.991	а
words@svd1978m	@svd1978m	450.991	451.188	/
words@svd1978m	@svd1978m	451.188	451.385	как
words@svd1978m	@svd1978m	451.385	451.582	еще
words@svd1978m	@svd1978m	451.582	451.779	можно
words@svd1978m	@svd1978m	451.779	451.976	передать
words@svd1978m	@svd1978m	451.976	452.173	ротовой
words@svd1978m	@svd1978m	452.173	452.37	геном
words@svd1978m	@svd1978m	452.37	452.576	//
words@svd1978m	@svd1978m	452.784	453.021	ну
words@svd1978m	@svd1978m	453.021	453.258	вот
words@svd1978m	@svd1978m	453.258	453.495	/
words@svd1978m	@svd1978m	453.495	453.732	ну
words@svd1978m	@svd1978m	453.732	453.969	можно
words@svd1978m	@svd1978m	453.969	454.206	конечно
words@svd1978m	@svd1978m	454.206	454.443	съесть
words@svd1978m	@svd1978m	454.443	454.68	язык
words@svd1978m	@svd1978m	454.68	454.917	/
words@svd1978m	@svd1978m	454.917	455.154	наверное
words@svd1978m	@svd1978m	455.154	455.391	/
words@svd1978m	@svd1978m	455.391	455.628	чей-нибудь
words@svd1978m	@svd1978m	455.628	455.865	/
words@svd1978m	@svd1978m	455.865	456.102	злобно
words@svd1978m	@svd1978m	456.102	456.342	//
words@svd1978m	@svd1978m	456.828	457.408	#нрзб#
words@svd1978m	@svd1978m	459.303	459.531	ну
words@svd1978m	@svd1978m	459.531	459.759	/
words@svd1978m	@svd1978m	459.759	459.987	мон...
words@svd1978m	@svd1978m	459.987	460.215	/
words@svd1978m	@svd1978m	460.215	460.443	это
words@svd1978m	@svd1978m	460.443	460.671	/
words@svd1978m	@svd1978m	460.671	460.899	вряд
words@svd1978m	@svd1978m	460.899	461.127	ли
words@svd1978m	@svd1978m	461.127	461.355	/
words@svd1978m	@svd1978m	461.355	461.583	смотря
words@svd1978m	@svd1978m	461.583	461.811	с
words@svd1978m	@svd1978m	461.811	462.039	чем
words@svd1978m	@svd1978m	462.039	462.267	бутылка
words@svd1978m	@svd1978m	462.267	462.495	/
words@svd1978m	@svd1978m	462.495	462.723	потому
words@svd1978m	@svd1978m	462.723	462.951	что
words@svd1978m	@svd1978m	462.951	463.179	она
words@svd1978m	@svd1978m	463.179	463.407	может
words@svd1978m	@svd1978m	463.407	463.635	обеззаразить
words@svd1978m	@svd1978m	463.635	463.863	как
words@svd1978m	@svd1978m	463.863	464.091	раз
words@svd1978m	@svd1978m	464.091	464.319	/
words@svd1978m	@svd1978m	464.319	464.547	ээ
words@svd1978m	@svd1978m	464.547	464.779	//
words@svd1978m	@svd1978m	465.906	466.167	так
words@svd1978m	@svd1978m	466.167	466.428	что
words@svd1978m	@svd1978m	466.428	466.689	/
words@svd1978m	@svd1978m	466.689	466.95	в
words@svd1978m	@svd1978m	466.95	467.211	принципе
words@svd1978m	@svd1978m	467.211	467.472	/
words@svd1978m	@svd1978m	467.472	467.733	есть
words@svd1978m	@svd1978m	467.733	467.994	вот
words@svd1978m	@svd1978m	467.994	468.255	какие-то
words@svd1978m	@svd1978m	468.255	468.516	такие
words@svd1978m	@svd1978m	468.516	468.777	хитросделанные
words@svd1978m	@svd1978m	468.777	469.038	методы
words@svd1978m	@svd1978m	469.038	469.299	/
words@svd1978m	@svd1978m	469.299	469.56	ну
words@svd1978m	@svd1978m	469.56	469.821	и
words@svd1978m	@svd1978m	469.821	470.082	они
words@svd1978m	@svd1978m	470.082	470.343	все
words@svd1978m	@svd1978m	470.343	470.604	время
words@svd1978m	@svd1978m	470.604	470.865	новые
words@svd1978m	@svd1978m	470.865	471.126	появляются
words@svd1978m	@svd1978m	471.126	471.403	//
words@svd1978m	@svd1978m	472.01	472.212	так
words@svd1978m	@svd1978m	472.212	472.414	что
words@svd1978m	@svd1978m	472.414	472.618	/
words@svd1978m	@svd1978m	473.091	473.295	ну
words@svd1978m	@svd1978m	473.295	473.5	/
words@svd1978m	@svd1978m	474.503	474.802	конечно
words@svd1978m	@svd1978m	474.802	475.101	/
words@svd1978m	@svd1978m	475.101	475.4	наверное
words@svd1978m	@svd1978m	475.4	475.699	/
words@svd1978m	@svd1978m	475.699	475.998	не
words@svd1978m	@svd1978m	475.998	476.297	безграничные
words@svd1978m	@svd1978m	476.297	476.596	/
words@svd1978m	@svd1978m	476.596	476.895	возможности
words@svd1978m	@svd1978m	476.895	477.194	/
words@svd1978m	@svd1978m	477.194	477.493	но
words@svd1978m	@svd1978m	477.493	477.792	/
words@svd1978m	@svd1978m	477.792	478.091	чудеса
words@svd1978m	@svd1978m	478.091	478.39	есть
words@svd1978m	@svd1978m	478.39	478.701	//
words@ab1983m	@ab1983m	140.396	140.617	а
words@ab1983m	@ab1983m	140.617	140.838	второй
words@ab1983m	@ab1983m	140.838	141.059	вопрос
words@ab1983m	@ab1983m	141.059	141.28	такой
words@ab1983m	@ab1983m	141.28	141.502	/
words@ab1983m	@ab1983m	141.85	142.129	а
words@ab1983m	@ab1983m	142.129	142.408	на
words@ab1983m	@ab1983m	142.408	142.687	какой
words@ab1983m	@ab1983m	142.687	142.966	вопрос
words@ab1983m	@ab1983m	142.966	143.245	/
words@ab1983m	@ab1983m	143.245	143.524	Станислав
words@ab1983m	@ab1983m	143.524	143.803	по
words@ab1983m	@ab1983m	143.803	144.082	антропологии
words@ab1983m	@ab1983m	144.082	144.361	вы
words@ab1983m	@ab1983m	144.361	144.64	сами
words@ab1983m	@ab1983m	144.64	144.919	хотели
words@ab1983m	@ab1983m	144.919	145.198	бы
words@ab1983m	@ab1983m	145.198	145.477	получить
words@ab1983m	@ab1983m	145.477	145.756	вопрос
words@ab1983m	@ab1983m	145.756	146.035	?
words@ab1983m	@ab1983m	146.271	146.522	какой
words@ab1983m	@ab1983m	146.522	146.773	он
words@ab1983m	@ab1983m	146.773	147.024	/
words@ab1983m	@ab1983m	147.024	147.275	какой
words@ab1983m	@ab1983m	147.275	147.526	вопрос
words@ab1983m	@ab1983m	147.526	147.777	вас
words@ab1983m	@ab1983m	147.777	148.028	мучает
words@ab1983m	@ab1983m	148.028	148.279	как
words@ab1983m	@ab1983m	148.279	148.53	специалиста
words@ab1983m	@ab1983m	148.53	148.781	/
words@ab1983m	@ab1983m	148.781	149.032	и
words@ab1983m	@ab1983m	149.032	149.283	/
words@ab1983m	@ab1983m	149.283	149.534	в...
words@ab1983m	@ab1983m	149.534	149.785	вам
words@ab1983m	@ab1983m	149.785	150.036	бы
words@ab1983m	@ab1983m	150.036	150.287	хотелось
words@ab1983m	@ab1983m	150.287	150.538	чтоб
words@ab1983m	@ab1983m	150.538	150.789	кто-нибудь
words@ab1983m	@ab1983m	150.789	151.04	где-нибудь
words@ab1983m	@ab1983m	151.04	151.291	на
words@ab1983m	@ab1983m	151.291	151.542	земле
words@ab1983m	@ab1983m	151.542	151.793	хотя
words@ab1983m	@ab1983m	151.793	152.044	бы
words@ab1983m	@ab1983m	152.044	152.295	нашел
words@ab1983m	@ab1983m	152.295	152.546	ответ
words@ab1983m	@ab1983m	152.546	152.797	на
words@ab1983m	@ab1983m	152.797	153.048	этот
words@ab1983m	@ab1983m	153.048	153.299	вопрос
words@ab1983m	@ab1983m	153.299	153.577	?
words@ab1983m	@ab1983m	156.924	157.168	давайте
words@ab1983m	@ab1983m	157.168	157.412	//
words@ab1983m	@ab1983m	175.894	176.1	ага
words@ab1983m	@ab1983m	176.1	176.306	/
words@ab1983m	@ab1983m	176.306	176.512	понятно
words@ab1983m	@ab1983m	176.512	176.72	//
words@ab1983m	@ab1983m	176.72	176.954	был
words@ab1983m	@ab1983m	176.954	177.188	вопрос
words@ab1983m	@ab1983m	177.188	177.422	Сергея
words@ab1983m	@ab1983m	177.422	177.656	Ковалева
words@ab1983m	@ab1983m	177.656	177.89	а
words@ab1983m	@ab1983m	177.89	178.124	/
words@ab1983m	@ab1983m	178.124	178.358	расскажите
words@ab1983m	@ab1983m	178.358	178.592	/
words@ab1983m	@ab1983m	178.592	178.826	почему
words@ab1983m	@ab1983m	178.826	179.06	это
words@ab1983m	@ab1983m	179.06	179.294	вас
words@ab1983m	@ab1983m	179.294	179.528	мучает
words@ab1983m	@ab1983m	179.528	179.773	//
words@ab1983m	@ab1983m	179.859	180.09	почему
words@ab1983m	@ab1983m	180.09	180.321	//
words@ab1983m	@ab1983m	228.113	228.297	то
words@ab1983m	@ab1983m	228.297	228.481	есть
words@ab1983m	@ab1983m	228.481	228.665	вам
words@ab1983m	@ab1983m	228.665	228.849	нужны
words@ab1983m	@ab1983m	228.849	229.033	звенья
words@ab1983m	@ab1983m	229.033	229.218	?
words@ab1983m	@ab1983m	232.499	232.709	понятно
words@ab1983m	@ab1983m	232.709	232.919	//
words@ab1983m	@ab1983m	233.005	233.287	заметил
words@ab1983m	@ab1983m	233.287	233.569	кстати
words@ab1983m	@ab1983m	233.569	233.851	что
words@ab1983m	@ab1983m	233.851	234.133	/
words@ab1983m	@ab1983m	234.133	234.415	ээ
words@ab1983m	@ab1983m	234.415	234.697	/
words@ab1983m	@ab1983m	234.697	234.979	есть
words@ab1983m	@ab1983m	234.979	235.261	очень
words@ab1983m	@ab1983m	235.261	235.543	популярная
words@ab1983m	@ab1983m	235.543	235.825	такая
words@ab1983m	@ab1983m	235.825	236.107	/
words@ab1983m	@ab1983m	236.107	236.389	и
words@ab1983m	@ab1983m	236.389	236.671	такой
words@ab1983m	@ab1983m	236.671	236.953	троп
words@ab1983m	@ab1983m	236.953	237.235	/
words@ab1983m	@ab1983m	237.235	237.517	значит
words@ab1983m	@ab1983m	237.517	237.799	/
words@ab1983m	@ab1983m	237.799	238.081	в
words@ab1983m	@ab1983m	238.081	238.363	человеческой
words@ab1983m	@ab1983m	238.363	238.645	культуре
words@ab1983m	@ab1983m	238.645	238.927	/
words@ab1983m	@ab1983m	238.927	239.209	что
words@ab1983m	@ab1983m	239.209	239.491	/
words@ab1983m	@ab1983m	239.491	239.773	все
words@ab1983m	@ab1983m	239.773	240.055	как-то
words@ab1983m	@ab1983m	240.055	240.337	Африку
words@ab1983m	@ab1983m	240.337	240.619	недооценивают
words@ab1983m	@ab1983m	240.619	240.901	/
words@ab1983m	@ab1983m	240.901	241.183	недостаточно
words@ab1983m	@ab1983m	241.183	241.465	интересуются
words@ab1983m	@ab1983m	241.465	241.747	/
words@ab1983m	@ab1983m	241.747	242.029	и
words@ab1983m	@ab1983m	242.029	242.311	недооценивают
words@ab1983m	@ab1983m	242.311	242.593	ее
words@ab1983m	@ab1983m	242.593	242.875	разнообразие
words@ab1983m	@ab1983m	242.875	243.157	/
words@ab1983m	@ab1983m	243.157	243.439	а
words@ab1983m	@ab1983m	243.439	243.721	антропологи
words@ab1983m	@ab1983m	243.721	244.003	это
words@ab1983m	@ab1983m	244.003	244.285	кажется
words@ab1983m	@ab1983m	244.285	244.567	единственные
words@ab1983m	@ab1983m	244.567	244.849	люди
words@ab1983m	@ab1983m	244.849	245.131	у
words@ab1983m	@ab1983m	245.131	245.413	которых
words@ab1983m	@ab1983m	245.413	245.695	все
words@ab1983m	@ab1983m	245.695	245.977	наоборот
words@ab1983m	@ab1983m	245.977	246.292	//
words@ab1983m	@ab1983m	246.806	247.01	которые
words@ab1983m	@ab1983m	247.01	247.215	//
words@ab1983m	@ab1983m	261.331	261.562	понятно
words@ab1983m	@ab1983m	261.562	261.793	/
words@ab1983m	@ab1983m	261.793	262.024	а
words@ab1983m	@ab1983m	262.024	262.255	по
words@ab1983m	@ab1983m	262.255	262.486	/
words@ab1983m	@ab1983m	262.486	262.717	у
words@ab1983m	@ab1983m	262.717	262.948	вас
words@ab1983m	@ab1983m	262.948	263.179	самого
words@ab1983m	@ab1983m	263.179	263.41	есть
words@ab1983m	@ab1983m	263.41	263.641	мечта
words@ab1983m	@ab1983m	263.641	263.872	поехать
words@ab1983m	@ab1983m	263.872	264.103	копать
words@ab1983m	@ab1983m	264.103	264.334	в
words@ab1983m	@ab1983m	264.334	264.565	Африку
words@ab1983m	@ab1983m	264.565	264.806	?
words@ab1983m	@ab1983m	275.306	275.536	но
words@ab1983m	@ab1983m	275.536	275.766	если
words@ab1983m	@ab1983m	275.766	275.996	бы
words@ab1983m	@ab1983m	275.996	276.226	все
words@ab1983m	@ab1983m	276.226	276.456	полюбили
words@ab1983m	@ab1983m	276.456	276.686	копать
words@ab1983m	@ab1983m	276.686	276.916	на
words@ab1983m	@ab1983m	276.916	277.146	жаре
words@ab1983m	@ab1983m	277.146	277.376	в
words@ab1983m	@ab1983m	277.376	277.606	пылище
words@ab1983m	@ab1983m	277.606	277.836	/
words@ab1983m	@ab1983m	277.836	278.066	мы
words@ab1983m	@ab1983m	278.066	278.296	б
words@ab1983m	@ab1983m	278.296	278.526	может
words@ab1983m	@ab1983m	278.526	278.756	уже
words@ab1983m	@ab1983m	278.756	278.986	имели
words@ab1983m	@ab1983m	278.986	279.216	полный
words@ab1983m	@ab1983m	279.216	279.446	скелет
words@ab1983m	@ab1983m	279.446	279.691	//
words@ab1983m	@ab1983m	300.295	300.549	мм
words@ab1983m	@ab1983m	300.549	300.803	/
words@ab1983m	@ab1983m	300.803	301.057	понятно
words@ab1983m	@ab1983m	301.057	301.311	а
words@ab1983m	@ab1983m	301.311	301.565	/
words@ab1983m	@ab1983m	301.565	301.819	вот
words@ab1983m	@ab1983m	301.819	302.073	скажите
words@ab1983m	@ab1983m	302.073	302.327	вопрос
words@ab1983m	@ab1983m	302.327	302.581	который
words@ab1983m	@ab1983m	302.581	302.835	волнует
words@ab1983m	@ab1983m	302.835	303.089	уже
words@ab1983m	@ab1983m	303.089	303.343	меня
words@ab1983m	@ab1983m	303.343	303.599	/
words@ab1983m	@ab1983m	305.603	305.855	поскольку
words@ab1983m	@ab1983m	305.855	306.107	вы
words@ab1983m	@ab1983m	306.107	306.359	не
words@ab1983m	@ab1983m	306.359	306.614	//
words@ab1983m	@ab1983m	307.601	307.888	среди
words@ab1983m	@ab1983m	307.888	308.175	прочего
words@ab1983m	@ab1983m	308.175	308.462	вы
words@ab1983m	@ab1983m	308.462	308.749	/
words@ab1983m	@ab1983m	308.749	309.036	написали
words@ab1983m	@ab1983m	309.036	309.323	книжку
words@ab1983m	@ab1983m	309.323	309.61	/
words@ab1983m	@ab1983m	309.61	309.897	которую
words@ab1983m	@ab1983m	309.897	310.184	/
words@ab1983m	@ab1983m	310.184	310.471	мы
words@ab1983m	@ab1983m	310.471	310.758	были
words@ab1983m	@ab1983m	310.758	311.045	рады
words@ab1983m	@ab1983m	311.045	311.332	издавать
words@ab1983m	@ab1983m	311.332	311.619	/
words@ab1983m	@ab1983m	311.619	311.906	бай
words@ab1983m	@ab1983m	311.906	312.193	байки
words@ab1983m	@ab1983m	312.193	312.48	из
words@ab1983m	@ab1983m	312.48	312.767	грота
words@ab1983m	@ab1983m	312.767	313.054	про
words@ab1983m	@ab1983m	313.054	313.341	/
words@ab1983m	@ab1983m	313.341	313.628	как
words@ab1983m	@ab1983m	313.628	313.915	бы
words@ab1983m	@ab1983m	313.915	314.202	/
words@ab1983m	@ab1983m	314.202	314.489	ль...
words@ab1983m	@ab1983m	314.489	314.776	/
words@ab1983m	@ab1983m	314.776	315.063	частную
words@ab1983m	@ab1983m	315.063	315.35	жизнь
words@ab1983m	@ab1983m	315.35	315.637	/
words@ab1983m	@ab1983m	315.637	315.924	древних
words@ab1983m	@ab1983m	315.924	316.211	людей
words@ab1983m	@ab1983m	316.211	316.519	//
words@ab1983m	@ab1983m	317.311	317.512	ааа
words@ab1983m	@ab1983m	317.512	317.713	/
words@ab1983m	@ab1983m	318.103	318.414	и
words@ab1983m	@ab1983m	318.414	318.725	там
words@ab1983m	@ab1983m	318.725	319.036	/
words@ab1983m	@ab1983m	319.036	319.347	довольно
words@ab1983m	@ab1983m	319.347	319.658	много
words@ab1983m	@ab1983m	319.658	319.969	/
words@ab1983m	@ab1983m	319.969	320.28	на
words@ab1983m	@ab1983m	320.28	320.591	/
words@ab1983m	@ab1983m	320.591	320.902	данных
words@ab1983m	@ab1983m	320.902	321.213	раскопок
words@ab1983m	@ab1983m	321.213	321.524	экстраполируются
words@ab1983m	@ab1983m	321.524	321.835	/
words@ab1983m	@ab1983m	321.835	322.146	какие-то
words@ab1983m	@ab1983m	322.146	322.457	вещи
words@ab1983m	@ab1983m	322.457	322.768	/
words@ab1983m	@ab1983m	322.768	323.079	про
words@ab1983m	@ab1983m	323.079	323.39	которые
words@ab1983m	@ab1983m	323.39	323.701	казалось
words@ab1983m	@ab1983m	323.701	324.012	бы
words@ab1983m	@ab1983m	324.012	324.323	что
words@ab1983m	@ab1983m	324.323	324.634	мы
words@ab1983m	@ab1983m	324.634	324.945	про
words@ab1983m	@ab1983m	324.945	325.256	них
words@ab1983m	@ab1983m	325.256	325.567	не
words@ab1983m	@ab1983m	325.567	325.878	должны
words@ab1983m	@ab1983m	325.878	326.189	знать
words@ab1983m	@ab1983m	326.189	326.502	//
words@ab1983m	@ab1983m	326.896	327.209	про
words@ab1983m	@ab1983m	327.209	327.522	их
words@ab1983m	@ab1983m	327.522	327.835	как
words@ab1983m	@ab1983m	327.835	328.148	бы
words@ab1983m	@ab1983m	328.148	328.461	романтические
words@ab1983m	@ab1983m	328.461	328.774	отношения
words@ab1983m	@ab1983m	328.774	329.087	/
words@ab1983m	@ab1983m	329.087	329.4	пищевые
words@ab1983m	@ab1983m	329.4	329.713	пристрастия
words@ab1983m	@ab1983m	329.713	330.026	и
words@ab1983m	@ab1983m	330.026	330.339	так
words@ab1983m	@ab1983m	330.339	330.652	далее
words@ab1983m	@ab1983m	330.652	330.977	//
words@ab1983m	@ab1983m	331.878	332.181	а
words@ab1983m	@ab1983m	332.181	332.484	есть
words@ab1983m	@ab1983m	332.484	332.787	что-нибудь
words@ab1983m	@ab1983m	332.787	333.09	что
words@ab1983m	@ab1983m	333.09	333.393	/
words@ab1983m	@ab1983m	333.393	333.696	вы
words@ab1983m	@ab1983m	333.696	333.999	более-менее
words@ab1983m	@ab1983m	333.999	334.302	уверены
words@ab1983m	@ab1983m	334.302	334.605	что
words@ab1983m	@ab1983m	334.605	334.908	мы
words@ab1983m	@ab1983m	334.908	335.211	никогда
words@ab1983m	@ab1983m	335.211	335.514	не
words@ab1983m	@ab1983m	335.514	335.817	узнаем
words@ab1983m	@ab1983m	335.817	336.12	и
words@ab1983m	@ab1983m	336.12	336.423	всегда
words@ab1983m	@ab1983m	336.423	336.726	будет
words@ab1983m	@ab1983m	336.726	337.029	/
words@ab1983m	@ab1983m	337.029	337.332	вопросом
words@ab1983m	@ab1983m	337.332	337.635	без
words@ab1983m	@ab1983m	337.635	337.938	ответа
words@ab1983m	@ab1983m	337.938	338.241	про
words@ab1983m	@ab1983m	338.241	338.544	/
words@ab1983m	@ab1983m	338.544	338.847	нашу
words@ab1983m	@ab1983m	338.847	339.15	к
words@ab1983m	@ab1983m	339.15	339.469	//
words@ab1983m	@ab1983m	376.4	376.505	угу
words@ab1983m	@ab1983m	376.505	376.61	//
words@ab1983m	@ab1983m	379.909	380.168	да
words@ab1983m	@ab1983m	380.168	380.427	//
words@ab1983m	@ab1983m	380.427	380.686	Огюст
words@ab1983m	@ab1983m	380.686	380.945	Конт
words@ab1983m	@ab1983m	380.945	381.204	это
words@ab1983m	@ab1983m	381.204	381.463	говорил
words@ab1983m	@ab1983m	381.463	381.722	/
words@ab1983m	@ab1983m	381.722	381.981	да-да-да
words@ab1983m	@ab1983m	381.981	382.241	//
words@ab1983m	@ab1983m	393.619	393.834	ну
words@ab1983m	@ab1983m	393.834	394.049	а
words@ab1983m	@ab1983m	394.049	394.264	па...
words@ab1983m	@ab1983m	394.264	394.479	/
words@ab1983m	@ab1983m	394.479	394.694	какие
words@ab1983m	@ab1983m	394.694	394.912	//
words@ab1983m	@ab1983m	395.693	396.107	а
words@ab1983m	@ab1983m	396.107	396.521	какие
words@ab1983m	@ab1983m	396.521	396.935	самые
words@ab1983m	@ab1983m	396.935	397.349	/
words@ab1983m	@ab1983m	397.349	397.763	удивительные
words@ab1983m	@ab1983m	397.763	398.177	методы
words@ab1983m	@ab1983m	398.177	398.591	сейчас
words@ab1983m	@ab1983m	398.591	399.005	появляются
words@ab1983m	@ab1983m	399.005	399.419	или
words@ab1983m	@ab1983m	399.419	399.833	что
words@ab1983m	@ab1983m	399.833	400.247	вас
words@ab1983m	@ab1983m	400.247	400.661	/
words@ab1983m	@ab1983m	400.661	401.075	цепляет
words@ab1983m	@ab1983m	401.075	401.497	?
words@ab1983m	@ab1983m	448.043	448.443	целовались
words@ab1983m	@ab1983m	448.443	448.844	//
words@ab1983m	@ab1983m	453.605	453.809	ну
words@ab1983m	@ab1983m	453.809	454.013	можно
words@ab1983m	@ab1983m	454.013	454.218	//
words@ab1983m	@ab1983m	456.5	456.747	можно
words@ab1983m	@ab1983m	456.747	456.994	передавать
words@ab1983m	@ab1983m	456.994	457.241	друг
words@ab1983m	@ab1983m	457.241	457.488	другу
words@ab1983m	@ab1983m	457.488	457.735	бутылку
words@ab1983m	@ab1983m	457.735	457.982	/
words@ab1983m	@ab1983m	457.982	458.229	например
words@ab1983m	@ab1983m	458.229	458.476	ну
words@ab1983m	@ab1983m	458.476	458.723	я
words@ab1983m	@ab1983m	458.723	458.97	не
words@ab1983m	@ab1983m	458.97	459.217	знаю
words@ab1983m	@ab1983m	459.217	459.464	//
words@ab1983m	@ab1983m	459.464	459.721	#cмеется#
words@ab1983m	@ab1983m	465.819	466.053	понятно
words@ab1983m	@ab1983m	466.053	466.288	//
